580	0-0 1-2 10-16 10-18 11-19 2-1 3-3 4-4 5-5 6-6 7-10 8-8 8-9 9-12
581	0-8 3-0 4-2 4-6 5-16 6-15 7-17
582	0-0 1-1 10-16 11-17 12-19 13-13 14-14 16-20 2-2 2-4 3-5 4-6 5-7 6-9 7-8 8-10 9-12
583	0-0 1-1 2-2 3-8 4-4 4-7 5-9 6-11 7-14 8-13 9-15
584	0-1 1-2 2-4 3-5 4-7 5-8 6-11 7-9 8-13
585	0-0 1-1 10-13 11-7 12-21 2-2 3-4 3-5 4-6 9-17 9-20
586	0-2 1-3 10-12 11-13 13-15 14-17 2-0 3-4 4-5 4-6 5-7 6-8 7-9 8-10 9-11
587	0-0 1-2 10-7 11-13 2-3 3-4 3-5 4-6 5-10 7-12 8-11 9-9
588	0-2 1-3 10-9 11-10 12-5 13-15 2-11 4-12 5-13 6-14 7-6 8-7 9-8
589	0-1 1-2 10-13 2-4 3-5 4-7 5-6 6-8 7-10 8-9 9-12
590	0-0 1-3 10-27 11-24 12-17 13-22 14-21 15-15 16-11 17-28 2-7 4-12 4-13 6-16 8-25 9-26
591	0-5 0-7 10-1 10-3 11-9 12-10 13-11 14-8 15-18 16-20 17-21 18-19 2-6 20-22 3-4 5-12 6-13 7-14 7-17 9-2
592	0-0 1-3 10-18 11-21 2-4 3-10 4-14 5-16 6-13 7-7 7-9 8-20 9-19
593	1-0 10-10 11-12 12-13 13-14 14-15 15-17 16-18 18-19 3-4 4-3 5-5 6-7 7-1 8-8
594	0-0 1-2 2-5 3-3 4-6 5-7
595	0-0 1-1 10-15 11-16 11-17 12-5 15-18 2-2 3-3 4-6 5-7 6-10 7-11 8-14 9-13
596	0-0 1-1 10-14 11-15 12-16 12-17 13-4 14-18 2-2 3-3 4-5 6-6 7-7 8-11 8-9 9-12
597	0-1 1-0 10-11 11-13 12-12 13-14 14-15 15-17 17-18 18-16 19-19 2-2 20-20 21-21 21-22 22-23 3-4 4-3 5-5 6-7 7-6 8-8 9-10
598	0-1 1-0 2-3 3-4 4-5 4-8 5-9 6-10 7-11 8-13
599	0-0 1-2 10-15 11-5 12-16 2-1 3-3 4-6 5-7 6-8 7-9 8-10 9-11 9-14
